Registry,ID,Name,Type,Location,SDGs,Project Start Date,Credits Issued,Credits Retired,Project Website
ACR,ACR896,"Wesco HMB, Inc. HFC Reclamation Project  New Jersey 2023",Industrial Process Emissions,United States,"[3, 9, 12, 13]",11/28/2022,84269,0,"http://www.ushalonbank.com/"","
ACR,ACR1047,"Wesco HMB, Inc. HFC Reclamation Project  New Jersey 2024",Industrial Process Emissions,United States,"[3, 9, 12, 13]",07/18/2023,0,0,"http://www.ushalonbank.com/"","
ACR,ACR362,Whirlpool HFO Amana 362,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",06/01/2014,106024,106024,""","
ACR,ACR440,Whirlpool HFO Amana 440,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",06/01/2015,127682,127682,""","
ACR,ACR485,Whirlpool HFO Amana 485,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",06/01/2016,125302,16200,""","
ACR,ACR486,Whirlpool HFO Amana 486,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",06/01/2017,119102,0,""","
ACR,ACR487,Whirlpool HFO Amana 487,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",06/01/2018,66579,0,""","
ACR,ACR656,Whirlpool HFO Amana 656,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2019,2149053,230740,""","
ACR,ACR657,Whirlpool HFO Amana 657,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2020,1698251,0,""","
ACR,ACR994,Whirlpool HFO Amana 994,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2022,0,0,""","
ACR,ACR998,Whirlpool HFO Amana 998,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2023,0,0,""","
ACR,ACR658,Whirlpool HFO Ottawa 658,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2019,414184,91129,""","
ACR,ACR659,Whirlpool HFO Ottawa 659,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2020,26358,9723,""","
ACR,ACR995,Whirlpool HFO Ottawa 995,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2022,0,0,""","
ACR,ACR999,Whirlpool HFO Ottawa 999,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2023,0,0,""","
ACR,ACR1000,Whirlpool HFO Ramos 1000,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2023,0,0,""","
ACR,ACR660,Whirlpool HFO Ramos 660,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2019,1463633,291477,"https://www.whirlpool.com/"","
ACR,ACR661,Whirlpool HFO Ramos 661,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2020,93109,8523,""","
ACR,ACR996,Whirlpool HFO Ramos 996,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2022,0,0,""","
ACR,ACR1001,Whirlpool HFO Supsa 1001,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2023,0,0,""","
ACR,ACR662,Whirlpool HFO Supsa 662,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2020,129653,0,""","
ACR,ACR997,Whirlpool HFO Supsa 997,Industrial Process Emissions,Mexico,"[3, 6, 9, 12, 13]",01/01/2022,0,0,""","
ACR,ACR302,White Mountain Apache Tribe Carbon Project (original II),Forest Carbon,United States,"[6, 13, 15]",10/28/2015,0,0,""","
ACR,ACR303,White Mountain Apache Tribe Carbon Project II,Forest Carbon,United States,"[6, 13, 15]",10/28/2015,6522969,0,""","
ACR,ACR304,White Mountain Apache Tribe Carbon Project IV,Forest Carbon,United States,"[6, 13, 15]",10/28/2015,0,0,""","
ACR,ACR305,White Mountain Apache Tribe Carbon Project V,Forest Carbon,United States,"[6, 13, 15]",10/28/2015,0,0,""","
ACR,ACR211,White Mountain Apache Tribe Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15]",09/19/2012,5034802,0,""","
ACR,ACR238,Willet Dairy,Livestock Waste Management,United States,"[2, 9, 13]",11/30/2014,114740,0,""","
ACR,ACR644,Willow Lake Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",03/16/2021,204215,0,""","
ACR,ACR389,Winston Creek Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",04/17/2017,952777,683226,""","
ACR,ACR418,WMMC1,Coal Mine Methane,United States,"[9, 13]",05/09/2017,37904,0,"none"","
ACR,ACR545,WMMC2,Coal Mine Methane,United States,"[9, 13]",08/24/2020,0,0,"none"","
ACR,ACR628,Wolf Lands Forest Carbon Project,Forest Carbon,United States,"[3, 6, 8, 9, 11, 13, 14, 15]",05/20/2020,171693,0,""","
ACR,ACR467,WTE Digester,Livestock Waste Management,United States,"[2, 9, 13]",01/15/2015,37316,0,""","
ACR,ACR959,Zefiro Methane OOG 1 - Drake,Industrial Process Emissions,United States,"[8, 9, 12, 13]",04/08/2024,0,0,""","
ACR,ACR1012,Zefiro Methane OOG A - Drake,Industrial Process Emissions,United States,"[3, 8, 9, 12, 13]",05/24/2024,0,0,""","
